experiment,iteration,mutation_ms,n_gaussians_after,n_gaussians_before,operation,scene,score_ms,total_ms
backend_split,13100,23.063743591308594,2945831,2948496,densify,garden,16.80486488342285,39.868608474731445
backend_split,13200,23.7293758392334,2945914,2945831,densify,garden,16.934911727905273,40.66428756713867
backend_split,13300,24.88515281677246,2943568,2945914,densify,garden,16.857215881347656,41.74236869812012
backend_split,13400,23.430112838745117,2950052,2943568,densify,garden,16.495647430419922,39.92576026916504
backend_split,13500,23.683935165405273,2947752,2950052,densify,garden,16.59008026123047,40.27401542663574
backend_split,13600,24.0230712890625,2947554,2947752,densify,garden,16.88591957092285,40.90899085998535
backend_split,13700,23.3450870513916,2945811,2947554,densify,garden,16.46575927734375,39.81084632873535
backend_split,13800,23.517183303833008,2950415,2945811,densify,garden,17.02911949157715,40.546302795410156
backend_split,13900,23.281536102294922,2949656,2950415,densify,garden,16.716928482055664,39.998464584350586
backend_split,14000,24.29542350769043,2946577,2949656,densify,garden,16.136192321777344,40.43161582946777
backend_split,14100,23.252992630004883,2945151,2946577,densify,garden,16.31011199951172,39.5631046295166
backend_split,14200,23.113727569580078,2946559,2945151,densify,garden,16.80076789855957,39.91449546813965
backend_split,14300,23.346176147460938,2942907,2946559,densify,garden,16.284576416015625,39.63075256347656
backend_split,14400,22.91097640991211,2948026,2942907,densify,garden,16.25372886657715,39.16470527648926
backend_split,14500,23.09529685974121,2944584,2948026,densify,garden,16.331775665283203,39.427072525024414
backend_split,14600,22.751007080078125,2940955,2944584,densify,garden,15.823136329650879,38.574143409729004
backend_split,14700,23.530208587646484,2938206,2940955,densify,garden,15.921248435974121,39.451457023620605
backend_split,14800,22.89561653137207,2935997,2938206,densify,garden,15.697919845581055,38.593536376953125
backend_split,14900,23.484607696533203,2934476,2935997,densify,garden,16.313343048095703,39.797950744628906
backend_split,18000,13.416640281677246,2564438,2934476,vcp_prune,garden,16.697343826293945,30.11398410797119
backend_split,21000,7.118847846984863,2530511,2564438,vcp_prune,garden,15.217663764953613,22.336511611938477
backend_split,600,183.95321655273438,125918,112627,densify,room,53.09142303466797,237.04463958740234
backend_split,700,5.626527786254883,145648,125918,densify,room,14.57699203491211,20.203519821166992
backend_split,800,6.208608150482178,169018,145648,densify,room,11.936960220336914,18.145568370819092
backend_split,900,5.389056205749512,193496,169018,densify,room,11.434207916259766,16.823264122009277
backend_split,1000,6.857600212097168,221232,193496,densify,room,10.960736274719238,17.818336486816406
backend_split,1100,5.569471836090088,245542,221232,densify,room,10.823488235473633,16.39296007156372
backend_split,1200,5.818367958068848,269971,245542,densify,room,10.789888381958008,16.608256340026855
backend_split,1300,22.780927658081055,290262,269971,densify,room,9.919487953186035,32.70041561126709
backend_split,1400,5.8592000007629395,312062,290262,densify,room,10.503135681152344,16.362335681915283
backend_split,1500,5.943136215209961,332700,312062,densify,room,11.324447631835938,17.2675838470459
backend_split,1600,5.704927921295166,356440,332700,densify,room,10.474495887756348,16.179423809051514
backend_split,1700,6.18393611907959,373811,356440,densify,room,10.081088066101074,16.265024185180664
backend_split,1800,6.199295997619629,395901,373811,densify,room,9.765664100646973,15.964960098266602
backend_split,1900,6.17190408706665,415844,395901,densify,room,10.489855766296387,16.661759853363037
backend_split,2000,6.632480144500732,425763,415844,densify,room,11.224063873291016,17.856544017791748
backend_split,2100,6.523903846740723,436412,425763,densify,room,9.49350357055664,16.017407417297363
backend_split,2200,7.4202561378479,447507,436412,densify,room,10.438655853271484,17.858911991119385
backend_split,2300,6.780672073364258,461857,447507,densify,room,10.945792198181152,17.72646427154541
backend_split,2400,7.503615856170654,476343,461857,densify,room,10.429696083068848,17.933311939239502
backend_split,2500,6.625279903411865,485018,476343,densify,room,11.102208137512207,17.727488040924072
backend_split,2600,6.8166399002075195,493533,485018,densify,room,11.088000297546387,17.904640197753906
backend_split,2700,7.1657280921936035,500752,493533,densify,room,11.470720291137695,18.6364483833313
backend_split,2800,7.0114240646362305,508881,500752,densify,room,10.782976150512695,17.794400215148926
backend_split,2900,7.757919788360596,516652,508881,densify,room,11.625472068786621,19.383391857147217
backend_split,3000,6.929120063781738,528501,516652,densify,room,11.056415557861328,17.985535621643066
backend_split,3100,8.50534439086914,529157,528501,densify,room,13.38265609741211,21.88800048828125
backend_split,3200,7.628511905670166,537409,529157,densify,room,12.376352310180664,20.00486421585083
backend_split,3300,7.314144134521484,542219,537409,densify,room,11.411744117736816,18.7258882522583
backend_split,3400,7.48419189453125,546383,542219,densify,room,9.650400161743164,17.134592056274414
backend_split,3500,7.155680179595947,552655,546383,densify,room,11.632736206054688,18.788416385650635
backend_split,3600,7.4844160079956055,553406,552655,densify,room,10.734527587890625,18.21894359588623
backend_split,3700,7.1690239906311035,558097,553406,densify,room,10.441472053527832,17.610496044158936
backend_split,3800,7.517183780670166,566416,558097,densify,room,9.944064140319824,17.46124792098999
backend_split,3900,7.615200042724609,568568,566416,densify,room,10.157343864440918,17.772543907165527
backend_split,4000,7.298175811767578,573408,568568,densify,room,10.001567840576172,17.29974365234375
backend_split,4100,7.9134721755981445,578529,573408,densify,room,10.58886432647705,18.502336502075195
backend_split,4200,7.919616222381592,582239,578529,densify,room,10.397439956665039,18.31705617904663
backend_split,4300,7.433440208435059,583235,582239,densify,room,9.807711601257324,17.241151809692383
backend_split,4400,7.9647040367126465,583563,583235,densify,room,9.873408317565918,17.838112354278564
backend_split,4500,7.449215888977051,587643,583563,densify,room,10.611071586608887,18.060287475585938
backend_split,4600,7.653535842895508,588510,587643,densify,room,10.186752319335938,17.840288162231445
backend_split,4700,7.519904136657715,591364,588510,densify,room,9.900287628173828,17.420191764831543
backend_split,4800,7.993279933929443,590282,591364,densify,room,10.60051155090332,18.593791484832764
backend_split,4900,7.196608066558838,590837,590282,densify,room,9.967679977416992,17.16428804397583
backend_split,5000,8.064384460449219,592572,590837,densify,room,10.701663970947266,18.766048431396484
backend_split,5100,9.058303833007812,592689,592572,densify,room,11.706111907958984,20.764415740966797
backend_split,5200,8.182751655578613,593597,592689,densify,room,10.640704154968262,18.823455810546875
backend_split,5300,7.788832187652588,593861,593597,densify,room,11.200511932373047,18.989344120025635
backend_split,5400,8.140800476074219,593252,593861,densify,room,9.993215560913086,18.134016036987305
backend_split,5500,8.319968223571777,594418,593252,densify,room,11.466464042663574,19.78643226623535
backend_split,5600,8.026111602783203,594919,594418,densify,room,10.137503623962402,18.163615226745605
backend_split,5700,7.939743995666504,594234,594919,densify,room,9.809247970581055,17.74899196624756
backend_split,5800,7.747680187225342,593086,594234,densify,room,10.766336441040039,18.51401662826538
backend_split,5900,7.266304016113281,593162,593086,densify,room,10.357760429382324,17.624064445495605
backend_split,6000,7.710559844970703,591877,593162,densify,room,10.373984336853027,18.08454418182373
backend_split,6100,7.465023994445801,591184,591877,densify,room,12.807519912719727,20.272543907165527
backend_split,6200,7.238944053649902,590536,591184,densify,room,12.283743858337402,19.522687911987305
backend_split,6300,7.815231800079346,589715,590536,densify,room,11.498592376708984,19.31382417678833
backend_split,6400,7.738368034362793,588085,589715,densify,room,11.0315523147583,18.769920349121094
backend_split,6500,8.240351676940918,590485,588085,densify,room,11.169792175292969,19.410143852233887
backend_split,6600,10.10201644897461,590012,590485,densify,room,10.752032279968262,20.85404872894287
backend_split,6700,8.59011173248291,589479,590012,densify,room,11.191519737243652,19.781631469726562
backend_split,6800,8.741888046264648,588231,589479,densify,room,11.005855560302734,19.747743606567383
backend_split,6900,7.760608196258545,585841,588231,densify,room,9.58569622039795,17.346304416656494
backend_split,7000,7.8151679039001465,585797,585841,densify,room,10.788800239562988,18.603968143463135
backend_split,7100,7.489535808563232,587809,585797,densify,room,10.075136184692383,17.564671993255615
backend_split,7200,7.9817280769348145,591958,587809,densify,room,10.670432090759277,18.652160167694092
backend_split,7300,8.487936019897461,590901,591958,densify,room,10.072064399719238,18.5600004196167
backend_split,7400,7.855072021484375,590517,590901,densify,room,10.03007984161377,17.885151863098145
backend_split,7500,7.737343788146973,589656,590517,densify,room,10.52774429321289,18.265088081359863
backend_split,7600,7.835648059844971,591033,589656,densify,room,9.262080192565918,17.09772825241089
backend_split,7700,7.663584232330322,594124,591033,densify,room,10.065823554992676,17.729407787322998
backend_split,7800,8.060928344726562,595165,594124,densify,room,10.201760292053223,18.262688636779785
backend_split,7900,7.776256084442139,597711,595165,densify,room,9.71673583984375,17.49299192428589
backend_split,8000,7.444479942321777,597544,597711,densify,room,10.368000030517578,17.812479972839355
backend_split,8100,7.549952030181885,597330,597544,densify,room,9.805791854858398,17.355743885040283
backend_split,8200,7.5089921951293945,596059,597330,densify,room,10.248031616210938,17.757023811340332
backend_split,8300,7.6912641525268555,594670,596059,densify,room,9.38976001739502,17.081024169921875
backend_split,8400,7.778304100036621,595482,594670,densify,room,8.606464385986328,16.38476848602295
backend_split,8500,7.3258562088012695,596738,595482,densify,room,9.564160346984863,16.890016555786133
backend_split,8600,7.623648166656494,596200,596738,densify,room,9.447456359863281,17.071104526519775
backend_split,8700,7.48851203918457,597467,596200,densify,room,9.384960174560547,16.873472213745117
backend_split,8800,7.318336009979248,598163,597467,densify,room,9.594047546386719,16.912383556365967
backend_split,8900,8.261631965637207,598258,598163,densify,room,9.292511940002441,17.55414390563965
backend_split,9000,7.977856159210205,597932,598258,densify,room,9.668736457824707,17.646592617034912
backend_split,9100,7.634943962097168,599879,597932,densify,room,11.342720031738281,18.97766399383545
backend_split,9200,7.737279891967773,598171,599879,densify,room,10.363967895507812,18.101247787475586
backend_split,9300,7.4352641105651855,597122,598171,densify,room,9.294848442077637,16.730112552642822
backend_split,9400,7.583648204803467,597047,597122,densify,room,10.168352127075195,17.752000331878662
backend_split,9500,7.416831970214844,596829,597047,densify,room,10.380288124084473,17.797120094299316
backend_split,9600,7.499743938446045,597202,596829,densify,room,9.50921630859375,17.008960247039795
backend_split,9700,7.326496124267578,596580,597202,densify,room,10.708191871643066,18.034687995910645
backend_split,9800,7.2570881843566895,595975,596580,densify,room,10.02678394317627,17.28387212753296
backend_split,9900,7.710720062255859,595218,595975,densify,room,9.290752410888672,17.00147247314453
backend_split,10000,9.00601577758789,596637,595218,densify,room,9.849760055541992,18.855775833129883
backend_split,10100,7.798975944519043,595858,596637,densify,room,9.486335754394531,17.285311698913574
backend_split,10200,7.55404806137085,595274,595858,densify,room,10.863264083862305,18.417312145233154
backend_split,10300,7.699071884155273,595895,595274,densify,room,10.585280418395996,18.28435230255127
backend_split,10400,7.536575794219971,596780,595895,densify,room,10.149951934814453,17.686527729034424
backend_split,10500,7.567232131958008,596465,596780,densify,room,9.97152042388916,17.538752555847168
backend_split,10600,7.589888095855713,596734,596465,densify,room,9.759743690490723,17.349631786346436
backend_split,10700,8.327168464660645,596628,596734,densify,room,10.150879859924316,18.47804832458496
backend_split,10800,7.947455883026123,598135,596628,densify,room,9.201663970947266,17.14911985397339
backend_split,10900,7.728064060211182,598241,598135,densify,room,10.228863716125488,17.95692777633667
backend_split,11000,7.738495826721191,597331,598241,densify,room,9.786111831665039,17.52460765838623
backend_split,11100,8.201215744018555,595841,597331,densify,room,9.448448181152344,17.6496639251709
backend_split,11200,7.896063804626465,597505,595841,densify,room,10.156895637512207,18.052959442138672
