PSNR_mean,PSNR_std,SSIM_mean,SSIM_std,experiment,method,n_gaussians_mean,n_gaussians_std,n_runs,paper_lpips_vgg_mean,paper_lpips_vgg_std,scene,train_time_sec_mean,train_time_sec_std,vram_allocated_gb_mean,vram_allocated_gb_std,wall_time_sec_mean,wall_time_sec_std
21.648551012340345,,0.815968057042674,,generalization_tandt,FasterGSFused,1056464.0,,1,0.1955131823687177,,train,212.072996,,1.1782093048095703,,245.64727840600244,
25.472942769527435,,0.8824680503457785,,generalization_tandt,FasterGSFused,2004871.0,,1,0.14179150783456862,,truck,272.35026799999997,,2.0698695182800293,,306.0016536799958,
21.964971090617933,,0.8191608300334529,,generalization_tandt,FasterGSFusedRapid,592025.0,,1,0.1956701082618613,,train,90.167228,,2.3835902214050293,,123.40772415999527,
25.798074781894684,,0.8854216486215591,,generalization_tandt,FasterGSFusedRapid,647839.0,,1,0.14036921272054315,,truck,88.40114,,2.156188488006592,,121.02255629299907,
19.15046154825311,,0.7133766710758209,,generalization_tandt,GaussianSplatting,875884.0,,1,0.31435440480709076,,train,556.498254,,1.3882122039794922,,591.0224200500015,
25.385902285575867,,0.8793039638549089,,generalization_tandt,GaussianSplatting,1965877.0,,1,0.14582517859525979,,truck,669.861995,,2.773963451385498,,703.1515850589931,
25.835190505981444,,0.7772059178352356,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,2699936.0,,1,0.21740140736103059,,bicycle,219.74595699999998,,6.243332386016846,,282.92571662701084,
32.47860078553896,,0.9553516700461104,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,2230893.0,,1,0.13116788239897909,,bonsai,232.670006,,7.864448547363281,,305.8853611670056,
29.179287338256835,,0.9224987725416819,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,927454.0,,1,0.1586702769001325,,counter,154.177517,,5.321031093597412,,220.0784773230116,
22.221702402288262,,0.620739842003042,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,1955451.0,,1,0.32806509597734973,,flowers,195.461134,,5.099293231964111,,250.35075653799868,
27.69013174374898,,0.8707121883829435,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,4578701.0,,1,0.10528479795902967,,garden,371.96778500000005,,8.343754768371582,,431.5216233310057,
31.803787612915038,,0.9393895302500044,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,2709486.0,,1,0.09770578646234103,,kitchen,311.404804,,8.658834457397461,,386.7914629930019,
31.91019385900253,,0.939505812449333,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,1198317.0,,1,0.1570648186099835,,room,155.892156,,6.787599086761475,,226.97829789300158,
27.335737466812134,,0.7971028499305248,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,1974140.0,,1,0.22109181061387062,,stump,176.81744700000002,,4.270415782928467,,226.7230410810007,
23.426420211791992,,0.6617834501796298,,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,1723219.0,,1,0.34859133428997463,,treehill,166.788039,,4.310279846191406,,218.5788399830053,
25.8269580078125,,0.7776605343818664,,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,2341465.0,,1,0.21724565982818603,,bicycle,212.88376,,6.2147698402404785,,276.1945406409941,
