backward_ms,experiment,iteration,n_buckets,n_gaussians,n_instances,render_ms,rgb_loss_ms,scene,total_ms
2.9184000492095947,compact_bbox,2100,71608,432007,2186462,1.2410880327224731,0.44441598653793335,room,4.603904068470001
2.4084479808807373,compact_bbox,2200,51283,442531,1534980,1.0537919998168945,0.4443199932575226,room,3.9065599739551544
2.945024013519287,compact_bbox,2300,70449,456960,2149747,1.2991360425949097,0.44646400213241577,room,4.6906240582466125
3.374079942703247,compact_bbox,2400,94288,470622,2912087,1.8327360153198242,0.44543999433517456,room,5.652255952358246
3.3771519660949707,compact_bbox,2500,95708,478761,2958857,1.2511039972305298,0.44646400213241577,room,5.074719965457916
3.398655891418457,compact_bbox,2600,91760,487583,2832074,1.2972160577774048,0.44646400213241577,room,5.142335951328278
3.078239917755127,compact_bbox,2700,75296,493882,2306337,1.2717119455337524,0.4403199851512909,room,4.79027184844017
3.2405760288238525,compact_bbox,2800,81655,502226,2508902,1.3223680257797241,0.44543999433517456,room,5.008384048938751
3.2040319442749023,compact_bbox,2900,77391,510117,2372032,1.401792049407959,0.4434559941291809,room,5.049279987812042
2.999295949935913,compact_bbox,3000,68887,520344,2101535,1.1632640361785889,0.44543999433517456,room,4.6079999804496765
4.403200149536133,compact_bbox,3100,113421,520314,3525171,1.6548479795455933,0.446399986743927,room,6.504448115825653
4.4165120124816895,compact_bbox,3200,117229,527962,3648034,1.652575969696045,0.44543999433517456,room,6.514527976512909
4.371456146240234,compact_bbox,3300,114885,531864,3573033,1.7070080041885376,0.449535995721817,room,6.528000146150589
3.5902719497680664,compact_bbox,3400,87913,535983,2708485,1.282047986984253,0.44543999433517456,room,5.317759931087494
3.339263916015625,compact_bbox,3500,76840,540817,2353820,1.396064043045044,0.4440639913082123,room,5.179391950368881
2.6265599727630615,compact_bbox,3600,53671,541726,1612637,0.984063982963562,0.4423680007457733,room,4.052991956472397
2.511967897415161,compact_bbox,3700,50017,545577,1495216,0.869376003742218,0.449535995721817,room,3.830879896879196
3.7959680557250977,compact_bbox,3800,98739,552913,3055748,1.347872018814087,0.44515201449394226,room,5.588992089033127
3.6075520515441895,compact_bbox,3900,85954,554797,2646634,1.3772480487823486,0.44543999433517456,room,5.430240094661713
3.6975998878479004,compact_bbox,4000,87951,559679,2710463,1.3678079843521118,0.4444800019264221,room,5.509887874126434
2.5374720096588135,compact_bbox,4100,46741,565074,1391807,0.9449920058250427,0.4403199851512909,room,3.922784000635147
4.055136203765869,compact_bbox,4200,106758,567758,3312439,1.4498239755630493,0.44543999433517456,room,5.950400173664093
2.98089599609375,compact_bbox,4300,62412,569193,1889790,1.0301439762115479,0.44441598653793335,room,4.455455958843231
2.968575954437256,compact_bbox,4400,61960,569852,1876702,1.0240000486373901,0.4423680007457733,room,4.434944003820419
3.5530879497528076,compact_bbox,4500,81864,573005,2514477,1.5400960445404053,0.44460800290107727,room,5.53779199719429
3.8154239654541016,compact_bbox,4600,96483,574647,2984084,1.32915198802948,0.447488009929657,room,5.5920639634132385
4.077760219573975,compact_bbox,4700,101320,577073,3137941,1.546015977859497,0.447488009929657,room,6.071264207363129
2.934432029724121,compact_bbox,4800,61150,576225,1852525,1.0661120414733887,0.4456000030040741,room,4.446144074201584
4.013247966766357,compact_bbox,4900,105678,577499,3277883,1.4131200313568115,0.4485119879245758,room,5.874879986047745
3.586047887802124,compact_bbox,5000,86152,579202,2652033,1.3015040159225464,0.447488009929657,room,5.335039913654327
2.581279993057251,compact_bbox,5100,49074,579306,1467313,0.8202239871025085,0.4466879963874817,room,3.848191976547241
3.047231912612915,compact_bbox,5200,66349,580463,2018916,1.0864640474319458,0.4456320106983185,room,4.579327970743179
4.033535957336426,compact_bbox,5300,105495,580994,3271843,1.4591360092163086,0.44646400213241577,room,5.93913596868515
3.764224052429199,compact_bbox,5400,94846,579792,2930496,1.2738560438156128,0.4433920085430145,room,5.4814721047878265
3.778559923171997,compact_bbox,5500,91315,580640,2817053,1.269760012626648,0.4485119879245758,room,5.496831923723221
3.354624032974243,compact_bbox,5600,81032,581319,2487915,1.136288046836853,0.44646400213241577,room,4.937376081943512
3.9239680767059326,compact_bbox,5700,92989,580508,2871937,1.3482240438461304,0.44441598653793335,room,5.716608107089996
3.9966719150543213,compact_bbox,5800,112085,579188,3482284,1.3537280559539795,0.447488009929657,room,5.797887980937958
3.363840103149414,compact_bbox,5900,76854,579720,2355824,1.1038719415664673,0.44646400213241577,room,4.914176046848297
3.6126720905303955,compact_bbox,6000,87829,578671,2706968,1.341439962387085,0.447488009929657,room,5.4016000628471375
4.927487850189209,compact_bbox,6100,133983,577162,4183768,2.189984083175659,0.44646400213241577,room,7.563935935497284
3.738431930541992,compact_bbox,6200,91173,576271,2814361,1.4295040369033813,0.4487040042877197,room,5.616639971733093
4.5649919509887695,compact_bbox,6300,126532,575011,3947320,1.7322880029678345,0.44646400213241577,room,6.74374395608902
4.368383884429932,compact_bbox,6400,126532,573357,3945826,1.5400960445404053,0.449535995721817,room,6.358015924692154
3.837951898574829,compact_bbox,6500,95469,574875,2951009,1.299456000328064,0.449535995721817,room,5.58694389462471
3.6287999153137207,compact_bbox,6600,90542,574351,2793563,1.2124160528182983,0.4487679898738861,room,5.289983958005905
4.081664085388184,compact_bbox,6700,111041,573788,3449063,1.4499839544296265,0.44543999433517456,room,5.977088034152985
4.227903842926025,compact_bbox,6800,116312,572801,3618757,1.457152009010315,0.4456320106983185,room,6.130687862634659
3.906559944152832,compact_bbox,6900,107062,570449,3322068,1.368064045906067,0.447488009929657,room,5.722111999988556
4.260960102081299,compact_bbox,7000,129291,570168,4032804,1.4715839624404907,0.445248007774353,room,6.177792072296143
3.8982720375061035,compact_bbox,7100,105413,570903,3268371,1.4489599466323853,0.44655999541282654,room,5.793791979551315
4.183135986328125,compact_bbox,7200,118394,575188,3685331,1.4018559455871582,0.4485119879245758,room,6.033503919839859
3.111936092376709,compact_bbox,7300,75155,574196,2301291,1.0814399719238281,0.446368008852005,room,4.639744073152542
4.382880210876465,compact_bbox,7400,135462,573603,4230631,1.4517760276794434,0.447488009929657,room,6.282144248485565
3.1167359352111816,compact_bbox,7500,75318,572745,2305697,1.0832959413528442,0.44576001167297363,room,4.6457918882369995
2.990783929824829,compact_bbox,7600,68839,574443,2098643,0.9816960096359253,0.44678398966789246,room,4.419263929128647
4.000768184661865,compact_bbox,7700,108547,576402,3369949,1.4099199771881104,0.447488009929657,room,5.858176171779633
2.766848087310791,compact_bbox,7800,55991,577839,1687066,0.9052159786224365,0.44646400213241577,room,4.118528068065643
4.200448036193848,compact_bbox,7900,121998,580406,3799377,1.4019520282745361,0.446368008852005,room,6.048768073320389
2.9002559185028076,compact_bbox,8000,62484,580767,1895042,0.954367995262146,0.449535995721817,room,4.304159909486771
3.9075839519500732,compact_bbox,8100,111928,580665,3477006,1.321984052658081,0.44646400213241577,room,5.67603200674057
3.662623882293701,compact_bbox,8200,97190,579546,3005474,1.252351999282837,0.4466879963874817,room,5.36166387796402
3.2430078983306885,compact_bbox,8300,79933,578658,2453639,1.141759991645813,0.44646400213241577,room,4.831231892108917
3.725663900375366,compact_bbox,8400,96449,579506,2983570,1.2154879570007324,0.447488009929657,room,5.388639867305756
3.2122879028320312,compact_bbox,8500,75482,580857,2310614,1.1089919805526733,0.44441598653793335,room,4.765695869922638
3.631103992462158,compact_bbox,8600,94504,580551,2920606,1.1776000261306763,0.447488009929657,room,5.2561920285224915
3.640320062637329,compact_bbox,8700,87257,581425,2685841,1.1776000261306763,0.449535995721817,room,5.267456084489822
4.006144046783447,compact_bbox,8800,104390,582003,3235234,1.3667199611663818,0.449535995721817,room,5.822400003671646
3.4743359088897705,compact_bbox,8900,88911,581794,2741650,1.1786240339279175,0.4455359876155853,room,5.098495930433273
3.675136089324951,compact_bbox,9000,101432,581479,3141569,1.2305279970169067,0.4433920085430145,room,5.349056094884872
4.025343894958496,compact_bbox,9100,99513,582078,3080906,1.3281279802322388,0.447488009929657,room,5.800959885120392
3.159168004989624,compact_bbox,9200,74785,580323,2289816,1.0956799983978271,0.447488009929657,room,4.702336013317108
5.193600177764893,compact_bbox,9300,172213,579230,5405869,1.7972480058670044,0.44543999433517456,room,7.4362881779670715
4.857855796813965,compact_bbox,9400,139902,579317,4371846,1.7704960107803345,0.449535995721817,room,7.077887803316116
3.615744113922119,compact_bbox,9500,96925,579102,2998604,1.235967993736267,0.4505600035190582,room,5.3022721111774445
4.66534423828125,compact_bbox,9600,135430,579396,4227785,1.6228480339050293,0.44543999433517456,room,6.733632266521454
3.2181758880615234,compact_bbox,9700,77859,578515,2386415,1.0964800119400024,0.44364801049232483,room,4.758303910493851
4.303872108459473,compact_bbox,9800,125587,577459,3914077,1.4335999488830566,0.447488009929657,room,6.184960067272186
4.683775901794434,compact_bbox,9900,141644,576457,4429792,1.6383999586105347,0.4485119879245758,room,6.770687848329544
4.632256031036377,compact_bbox,10000,148749,578082,4656806,1.568511962890625,0.44678398966789246,room,6.647551983594894
4.434944152832031,compact_bbox,10100,146121,577349,4573039,1.491968035697937,0.447488009929657,room,6.374400198459625
3.5551040172576904,compact_bbox,10200,88987,576703,2744256,1.2636159658432007,0.4488320052623749,room,5.267551988363266
3.358720064163208,compact_bbox,10300,93656,577290,2892795,1.0711040496826172,0.449535995721817,room,4.879360109567642
4.161695957183838,compact_bbox,10400,115506,578673,3591616,1.4428160190582275,0.4485119879245758,room,6.053023964166641
4.606272220611572,compact_bbox,10500,139559,578247,4362475,1.5882240533828735,0.447519987821579,room,6.642016261816025
3.8113279342651367,compact_bbox,10600,105487,578724,3272302,1.2603520154953003,0.44646400213241577,room,5.518143951892853
4.376575946807861,compact_bbox,10700,143926,578672,4502215,1.4643199443817139,0.447488009929657,room,6.288383901119232
2.93068790435791,compact_bbox,10800,65845,579738,2002115,0.9943040013313293,0.44441598653793335,room,4.369407892227173
3.9833600521087646,compact_bbox,10900,108538,580063,3368817,1.3721599578857422,0.44543999433517456,room,5.800960004329681
4.166656017303467,compact_bbox,11000,120635,579260,3755290,1.399616003036499,0.449535995721817,room,6.015808016061783
4.599135875701904,compact_bbox,11100,148809,577872,4658254,1.5482879877090454,0.4485119879245758,room,6.5959358513355255
4.32316780090332,compact_bbox,11200,139919,579286,4372374,1.4835519790649414,0.4456639885902405,room,6.252383768558502
4.129792213439941,compact_bbox,11300,122232,578911,3807079,1.4377280473709106,0.44627198576927185,room,6.013792246580124
4.265984058380127,compact_bbox,11400,137723,581931,4303116,1.4131200313568115,0.44646400213241577,room,6.125568091869354
3.1150081157684326,compact_bbox,11500,77352,581546,2370113,0.9952639937400818,0.44543999433517456,room,4.555712103843689
4.021247863769531,compact_bbox,11600,116782,581390,3633487,1.3619199991226196,0.44646400213241577,room,5.829631865024567
2.924544095993042,compact_bbox,11700,63580,582291,1930849,0.9399999976158142,0.44543999433517456,room,4.309984087944031
4.3087358474731445,compact_bbox,11800,127159,581211,3965869,1.4630080461502075,0.44467198848724365,room,6.216415882110596
3.778559923171997,compact_bbox,11900,104489,580674,3238900,1.264639973640442,0.447488009929657,room,5.490687906742096
4.005887985229492,compact_bbox,12000,112497,581623,3496328,1.4035520553588867,0.447488009929657,room,5.856928050518036
4.344831943511963,compact_bbox,12100,117382,583997,3652425,1.7182719707489014,0.4536319971084595,room,6.516735911369324
4.341760158538818,compact_bbox,12200,118267,584096,3680495,1.5104000568389893,0.4505600035190582,room,6.302720218896866
5.2674560546875,compact_bbox,12300,167974,585575,5271956,1.776352047920227,0.447488009929657,room,7.491296112537384
5.154143810272217,compact_bbox,12400,178262,586598,5601257,1.783776044845581,0.447488009929657,room,7.385407865047455
4.858880043029785,compact_bbox,12500,151154,586254,4734542,1.656831979751587,0.4505600035190582,room,6.96627202630043
4.5107197761535645,compact_bbox,12600,135689,585731,4238692,1.5500799417495728,0.4485119879245758,room,6.509311705827713
4.422656059265137,compact_bbox,12700,132315,586942,4130518,1.7694720029830933,0.5082560181617737,room,6.700384080410004
3.7150719165802,compact_bbox,12800,107762,588530,3344614,1.2742079496383667,0.44918400049209595,room,5.438463866710663
3.9013760089874268,compact_bbox,12900,113936,587549,3542942,1.3039040565490723,0.45027199387550354,room,5.655552059412003
4.282271862030029,compact_bbox,13000,128650,586541,4013903,1.474560022354126,0.4465920031070709,room,6.203423887491226
4.048255920410156,compact_bbox,13100,125489,587108,3912344,1.3660160303115845,0.447488009929657,room,5.861759960651398
4.434912204742432,compact_bbox,13200,135986,585723,4248456,1.4416639804840088,0.4485439956188202,room,6.325120180845261
4.271103858947754,compact_bbox,13300,128217,585977,3997707,1.4315520524978638,0.44646400213241577,room,6.1491199135780334
4.933631896972656,compact_bbox,13400,167407,585646,5252191,1.6844799518585205,0.447488009929657,room,7.065599858760834
3.2889599800109863,compact_bbox,13500,89696,584441,2765903,1.0506240129470825,0.4465920031070709,room,4.78617599606514
3.4600958824157715,compact_bbox,13600,100625,585272,3116521,1.17740797996521,0.44646400213241577,room,5.083967864513397
4.318143844604492,compact_bbox,13700,131105,585218,4092390,1.6005120277404785,0.44550400972366333,room,6.364159882068634
3.6218559741973877,compact_bbox,13800,96527,584020,2985444,1.2372479438781738,0.4472639858722687,room,5.30636790394783
4.559872150421143,compact_bbox,13900,143703,582807,4494586,1.5603840351104736,0.447488009929657,room,6.567744195461273
4.773888111114502,compact_bbox,14000,151318,581811,4738299,1.6035840511322021,0.44543999433517456,room,6.822912156581879
4.364096164703369,compact_bbox,14100,133460,581378,4168208,1.764032006263733,0.44678398966789246,room,6.5749121606349945
3.379199981689453,compact_bbox,14200,88768,581611,2737957,1.124511957168579,0.4493759870529175,room,4.95308792591095
4.2936320304870605,compact_bbox,14300,123240,584609,3840610,1.4540799856185913,0.44543999433517456,room,6.193152010440826
4.257791996002197,compact_bbox,14400,128117,585151,3995197,1.408735990524292,0.44646400213241577,room,6.112991988658905
4.333439826965332,compact_bbox,14500,143091,585162,4475270,1.490880012512207,0.4455679953098297,room,6.269887834787369
4.20249605178833,compact_bbox,14600,122866,584883,3827809,1.4134399890899658,0.4461440145969391,room,6.062080055475235
3.4890880584716797,compact_bbox,14700,94776,586785,2928391,1.222656011581421,0.44646400213241577,room,5.158208072185516
4.183040142059326,compact_bbox,14800,124156,586383,3868654,1.346560001373291,0.4485119879245758,room,5.978112131357193
5.017600059509277,compact_bbox,14900,152371,586850,4772531,1.6250879764556885,0.4505600035190582,room,7.093248039484024
3.1979520320892334,compact_bbox,15000,90790,586850,2801484,1.2492799758911133,0.4505600035190582,room,4.897792011499405
4.3130879402160645,compact_bbox,15100,137384,586850,4291776,1.7203199863433838,0.44646400213241577,room,6.479871928691864
3.3923840522766113,compact_bbox,15200,107136,586850,3325025,1.1919360160827637,0.6196479797363281,room,5.203968048095703
3.985408067703247,compact_bbox,15300,122692,586850,3823864,1.388416051864624,0.4505600035190582,room,5.824384123086929
3.9198720455169678,compact_bbox,15400,120925,586850,3766274,1.3506560325622559,0.447488009929657,room,5.718016088008881
3.177248001098633,compact_bbox,15500,90962,586850,2806711,1.0690239667892456,0.44867199659347534,room,4.694943964481354
4.468736171722412,compact_bbox,15600,149428,586850,4677726,1.5575040578842163,0.447488009929657,room,6.473728239536285
3.609600067138672,compact_bbox,15700,99113,586850,3068351,1.1980799436569214,0.44441598653793335,room,5.252095997333527
3.832767963409424,compact_bbox,15800,126345,586850,3938013,1.3015040159225464,0.4436799883842468,room,5.577951967716217
3.4007039070129395,compact_bbox,15900,91599,586850,2828560,1.2759040594100952,0.447488009929657,room,5.124095976352692
4.452352046966553,compact_bbox,16000,139835,586850,4370681,1.539072036743164,0.44646400213241577,room,6.437888085842133
3.0320639610290527,compact_bbox,16100,81660,586850,2510537,1.07315194606781,0.447488009929657,room,4.55270391702652
3.7201919555664062,compact_bbox,16200,111438,586850,3462922,1.3250559568405151,0.449535995721817,room,5.494783908128738
3.74783992767334,compact_bbox,16300,104699,586850,3246520,1.3824000358581543,0.449535995721817,room,5.579775959253311
3.255295991897583,compact_bbox,16400,89853,586850,2771093,1.0741759538650513,0.44543999433517456,room,4.774911940097809
4.0867838859558105,compact_bbox,16500,129825,586850,4049867,1.404960036277771,0.4454079866409302,room,5.937151908874512
4.076352119445801,compact_bbox,16600,128377,586850,4005364,1.5052800178527832,0.44460800290107727,room,6.026240140199661
3.2449920177459717,compact_bbox,16700,91526,586850,2824682,1.1233279705047607,0.4444800019264221,room,4.8127999901771545
3.5673599243164062,compact_bbox,16800,103729,586850,3215847,1.2797119617462158,0.44569599628448486,room,5.292767882347107
3.231872081756592,compact_bbox,16900,91962,586850,2838882,1.1161600351333618,0.44646400213241577,room,4.794496119022369
3.2430078983306885,compact_bbox,17000,90475,586850,2792878,1.0557440519332886,0.44543999433517456,room,4.744191944599152
3.020672082901001,compact_bbox,17100,71672,586850,2187932,1.0751359462738037,0.44863998889923096,room,4.544448018074036
3.887104034423828,compact_bbox,17200,130171,586850,4063443,1.3956480026245117,0.447488009929657,room,5.730240046977997
4.391712188720703,compact_bbox,17300,141633,586850,4427261,1.5860480070114136,0.45078399777412415,room,6.428544193506241
4.438015937805176,compact_bbox,17400,151933,586850,4759240,1.6424959897994995,0.449535995721817,room,6.530047923326492
4.40831995010376,compact_bbox,17500,156955,586850,4918513,1.5859839916229248,0.44646400213241577,room,6.4407679438591
4.69708776473999,compact_bbox,17600,165948,586850,5206934,1.6383999586105347,0.4485119879245758,room,6.783999711275101
3.2040960788726807,compact_bbox,17700,92313,586850,2849328,1.1151360273361206,0.44543999433517456,room,4.764672100543976
4.412415981292725,compact_bbox,17800,157691,586850,4942507,1.6087039709091187,0.44441598653793335,room,6.465535938739777
4.010848045349121,compact_bbox,17900,133362,586850,4163999,1.4540159702301025,0.44764798879623413,room,5.912512004375458
3.941375970840454,compact_bbox,18000,143410,495643,4484996,1.388543963432312,0.4485119879245758,room,5.778431922197342
4.223999977111816,compact_bbox,18100,142511,495643,4456495,1.486847996711731,0.447488009929657,room,6.158335983753204
4.090879917144775,compact_bbox,18200,149457,495643,4678308,1.5114879608154297,0.446368008852005,room,6.04873588681221
4.0960001945495605,compact_bbox,18300,149671,495643,4685133,1.4704639911651611,0.447488009929657,room,6.013952195644379
3.402751922607422,compact_bbox,18400,106760,495643,3311952,1.2625919580459595,0.44515201449394226,room,5.110495895147324
3.6362240314483643,compact_bbox,18500,114043,495643,3544425,1.4468480348587036,0.44543999433517456,room,5.528512060642242
3.642656087875366,compact_bbox,18600,123969,495643,3863249,1.3455359935760498,0.4485119879245758,room,5.436704069375992
3.843071937561035,compact_bbox,18700,134327,495643,4194402,1.4264320135116577,0.447488009929657,room,5.71699196100235
4.205567836761475,compact_bbox,18800,154976,495643,4855022,1.5779839754104614,0.45158401131629944,room,6.2351358234882355
3.842047929763794,compact_bbox,18900,125920,495643,3924711,1.3363200426101685,0.44646400213241577,room,5.624831974506378
3.812096118927002,compact_bbox,19000,124369,495643,3875506,1.3629440069198608,0.44569599628448486,room,5.620736122131348
4.007808208465576,compact_bbox,19100,144967,495643,4534111,1.4673919677734375,0.44863998889923096,room,5.923840165138245
3.901439905166626,compact_bbox,19200,134641,495643,4206390,1.3832639455795288,0.44646400213241577,room,5.731167852878571
4.364287853240967,compact_bbox,19300,149374,495643,4675645,1.6104320287704468,0.447488009929657,room,6.422207891941071
3.3894400596618652,compact_bbox,19400,109618,495643,3403390,1.2524800300598145,0.44736000895500183,room,5.0892800986766815
3.682015895843506,compact_bbox,19500,126831,495643,3954487,1.3424639701843262,0.44675201177597046,room,5.4712318778038025
3.7752959728240967,compact_bbox,19600,131812,495643,4113890,1.4028480052947998,0.44358399510383606,room,5.6217279732227325
3.964927911758423,compact_bbox,19700,131295,495643,4097584,1.5912959575653076,0.447488009929657,room,6.0037118792533875
4.167647838592529,compact_bbox,19800,156737,495643,4911684,1.4858239889144897,0.4505920112133026,room,6.104063838720322
3.3679358959198,compact_bbox,19900,97490,495643,3015318,1.1673599481582642,0.4485119879245758,room,4.98380783200264
3.5920639038085938,compact_bbox,20000,112330,495643,3490471,1.2963839769363403,0.44761601090431213,room,5.336063891649246
3.8143999576568604,compact_bbox,20100,123528,495643,3849118,1.4103360176086426,0.44924798607826233,room,5.673983961343765
3.0708160400390625,compact_bbox,20200,96465,495643,2981935,1.1089919805526733,0.44764798879623413,room,4.62745600938797
3.9383039474487305,compact_bbox,20300,136777,495643,4272245,1.4295040369033813,0.4485119879245758,room,5.816319972276688
2.945215940475464,compact_bbox,20400,76123,495643,2332417,1.0485759973526,0.44543999433517456,room,4.4392319321632385
3.3064959049224854,compact_bbox,20500,98248,495643,3041761,1.1601279973983765,0.447488009929657,room,4.914111912250519
3.6976640224456787,compact_bbox,20600,118157,495643,3676573,1.3967360258102417,0.447488009929657,room,5.541888058185577
3.777535915374756,compact_bbox,20700,117922,495643,3669234,1.3649920225143433,0.4485119879245758,room,5.591039925813675
4.037631988525391,compact_bbox,20800,127226,495643,3968371,1.4366719722747803,0.447488009929657,room,5.921791970729828
4.157440185546875,compact_bbox,20900,149665,495643,4684869,1.6353280544281006,0.449535995721817,room,6.242304235696793
3.6167678833007812,compact_bbox,21000,113008,485442,3511770,1.2718080282211304,0.447488009929657,room,5.336063921451569
4.127744197845459,compact_bbox,21100,156830,485442,4914178,1.4795199632644653,0.44441598653793335,room,6.051680147647858
3.1025919914245605,compact_bbox,21200,95867,485442,2964304,1.16428804397583,0.4435200095176697,room,4.71040004491806
4.020224094390869,compact_bbox,21300,147496,485442,4616321,1.4888960123062134,0.4485119879245758,room,5.957632094621658
3.0011839866638184,compact_bbox,21400,91155,485442,2814692,1.1110399961471558,0.44764798879623413,room,4.559871971607208
4.1902079582214355,compact_bbox,21500,156508,485442,4905199,1.679360032081604,0.449535995721817,room,6.319103986024857
3.6362240314483643,compact_bbox,21600,118297,485442,3682403,1.3209600448608398,0.447488009929657,room,5.404672086238861
3.8868160247802734,compact_bbox,21700,135690,485442,4237705,1.4376959800720215,0.44675201177597046,room,5.771264016628265
2.883807897567749,compact_bbox,21800,76404,485442,2340621,1.0035200119018555,0.44441598653793335,room,4.331743896007538
3.5389440059661865,compact_bbox,21900,108981,485442,3385126,1.2759040594100952,0.4546560049057007,room,5.269504070281982
2.5095999240875244,compact_bbox,22000,64938,485442,1975224,0.9173759818077087,0.4466879963874817,room,3.873663902282715
3.9475200176239014,compact_bbox,22100,127827,485442,3985663,1.5411200523376465,0.44646400213241577,room,5.935104072093964
4.008959770202637,compact_bbox,22200,129302,485442,4035618,1.413983941078186,0.44543999433517456,room,5.868383705615997
4.205567836761475,compact_bbox,22300,162625,485442,5100908,1.8042880296707153,0.447488009929657,room,6.457343876361847
4.000768184661865,compact_bbox,22400,148210,485442,4639781,1.4662079811096191,0.44646400213241577,room,5.9134401679039
3.0494720935821533,compact_bbox,22500,94719,485442,2927007,1.1612160205841064,0.44543999433517456,room,4.656128108501434
3.2519679069519043,compact_bbox,22600,114842,485442,3571855,1.264639973640442,0.4487679898738861,room,4.965375870466232
2.8874878883361816,compact_bbox,22700,86034,485442,2646853,1.0342400074005127,0.44358399510383606,room,4.36531189084053
4.017439842224121,compact_bbox,22800,133366,485442,4165198,1.4807039499282837,0.449535995721817,room,5.947679787874222
3.5491840839385986,compact_bbox,22900,110460,485442,3431468,1.2728320360183716,0.45158401131629944,room,5.27360013127327
3.7795839309692383,compact_bbox,23000,130177,485442,4061374,1.376255989074707,0.44646400213241577,room,5.602303922176361
1.146880030632019,backend_split,100,19342,54275,516880,1.0012799501419067,0.43929600715637207,bicycle,2.587455987930298
0.9902080297470093,backend_split,200,15431,54275,392387,0.5888000130653381,0.44675201177597046,bicycle,2.025760054588318
1.1498559713363647,backend_split,300,14392,54275,363110,0.6625279784202576,0.4527040123939514,bicycle,2.2650879621505737
1.1079679727554321,backend_split,400,20652,54275,556029,0.7106559872627258,0.4403199851512909,bicycle,2.258943945169449
1.2628159523010254,backend_split,500,15733,54275,398554,1.0811519622802734,0.8939520120620728,bicycle,3.2379199266433716
1.1234240531921387,backend_split,600,7523,63457,125423,0.9041919708251953,0.7833600044250488,bicycle,2.810976028442383
1.344704031944275,backend_split,700,18648,77544,492000,0.9797760248184204,0.7823359966278076,bicycle,3.106816053390503
1.4260799884796143,backend_split,800,20459,96119,552505,0.5876160264015198,0.4345279932022095,bicycle,2.4482240080833435
1.0219520330429077,backend_split,900,15409,115305,402929,0.5724160075187683,0.43827199935913086,bicycle,2.032640039920807
1.122431993484497,backend_split,1000,18312,135729,477670,0.5355520248413086,0.4710400104522705,bicycle,2.129024028778076
1.1690880060195923,backend_split,1100,18923,161231,499989,0.5304319858551025,0.4344959855079651,bicycle,2.13401597738266
1.1427839994430542,backend_split,1200,14761,186835,379897,0.5345280170440674,0.43929600715637207,bicycle,2.1166080236434937
1.3987840414047241,backend_split,1300,23070,207072,635219,0.5720959901809692,0.43724799156188965,bicycle,2.408128023147583
1.3895679712295532,backend_split,1400,21914,235903,601799,0.5928959846496582,0.4433920085430145,bicycle,2.425855964422226
1.645408034324646,backend_split,1500,24889,256941,692169,0.6646080017089844,0.4381119906902313,bicycle,2.7481280267238617
2.040832042694092,backend_split,1600,27234,288560,765804,0.6901760101318359,0.43724799156188965,bicycle,3.1682560443878174
1.5491520166397095,backend_split,1700,22034,317562,603003,0.5908160209655762,0.43536001443862915,bicycle,2.575328052043915
2.021375894546509,backend_split,1800,25026,354829,699157,0.6164479851722717,0.44441598653793335,bicycle,3.082239866256714
1.8903039693832397,backend_split,1900,20999,380074,568994,0.6573759913444519,0.4413439929485321,bicycle,2.9890239536762238
1.779647946357727,backend_split,2000,17898,407761,471236,0.6008960008621216,0.4424319863319397,bicycle,2.8229759335517883
2.0242559909820557,backend_split,2100,25541,435731,713701,0.6461439728736877,0.44358399510383606,bicycle,3.1139839589595795
1.9347200393676758,backend_split,2200,20006,463095,536991,0.6584320068359375,0.4413439929485321,bicycle,3.0344960391521454
2.327392101287842,backend_split,2300,29240,495240,829580,0.7946239709854126,0.5613120198249817,bicycle,3.683328092098236
2.1421759128570557,backend_split,2400,23576,524168,650216,0.6707199811935425,0.4434239864349365,bicycle,3.2563198804855347
2.318336009979248,backend_split,2500,26464,560272,742540,0.6932479739189148,0.43929600715637207,bicycle,3.450879991054535
2.374336004257202,backend_split,2600,26493,595753,744219,0.7189760208129883,0.44460800290107727,bicycle,3.5379200279712677
2.5466880798339844,backend_split,2700,30322,627415,864573,0.7976959943771362,0.4433920085430145,bicycle,3.787776082754135
3.0964159965515137,backend_split,2800,35244,653726,1023588,0.7973440289497375,0.4384320080280304,bicycle,4.332192033529282
2.593791961669922,backend_split,2900,26499,680222,744580,0.8161280155181885,0.43724799156188965,bicycle,3.84716796875
3.3492801189422607,backend_split,3000,29176,709556,830941,0.7853760123252869,0.44259199500083923,bicycle,4.577248126268387
3.058687925338745,backend_split,3100,33329,718721,961733,0.8415039777755737,0.44019201397895813,bicycle,4.340383917093277
2.929663896560669,backend_split,3200,27243,756532,765579,0.7733439803123474,0.4411199986934662,bicycle,4.1441278755664825
3.330048084259033,backend_split,3300,39119,777821,1147700,0.8925759792327881,0.43827199935913086,bicycle,4.660896062850952
3.3648641109466553,backend_split,3400,36248,811447,1055860,0.8542400002479553,0.4421440064907074,bicycle,4.661248117685318
3.190783977508545,backend_split,3500,29951,837636,855632,0.8191999793052673,0.4413439929485321,bicycle,4.451327949762344
3.377120018005371,backend_split,3600,32356,870552,930568,0.8578879833221436,0.4362559914588928,bicycle,4.6712639927864075
3.402751922607422,backend_split,3700,30870,888040,883695,0.8048639893531799,0.4403199851512909,bicycle,4.647935897111893
3.6679680347442627,backend_split,3800,38762,916625,1137570,0.913375973701477,0.43910399079322815,bicycle,5.020447999238968
